ID,obj.algorithms.1,obj.algorithms.5,obj.algorithms.7,obj.algorithms.39,obj.algorithms.45,obj.algorithms.46,obj.algorithms.47,obj.algorithms.49,obj.algorithms.58,obj.algorithms.59,obj.algorithms.61,obj.algorithms.65,obj.algorithms.66,obj.ideas.2,obj.ideas.9,obj.ideas.15,obj.ideas.18,obj.ideas.34,obj.ideas.40,obj.ideas.50,obj.ideas.52,obj.ideas.54,obj.ideas.56,obj.ideas.57,obj.ideas.60,obj.indus.3,obj.indus.6,obj.indus.8,obj.indus.10,obj.indus.14,obj.indus.16,obj.indus.19,obj.indus.21,obj.indus.25,obj.indus.26,obj.indus.31,obj.indus.32,obj.indus.36,obj.indus.48,obj.indus.55,obj.inequality.12,obj.inequality.17,obj.inequality.22,obj.inequality.27,obj.inequality.30,obj.inequality.33,obj.inequality.37,obj.inequality.38,obj.inequality.41,obj.inequality.42,obj.inequality.53,obj.inequality.63,obj.islam.4,obj.islam.11,obj.islam.13,obj.islam.20,obj.islam.23,obj.islam.24,obj.islam.28,obj.islam.29,obj.islam.35,obj.islam.43,obj.islam.44,obj.islam.51,obj.islam.62,obj.islam.64,open.algorithms.1,open.algorithms.5,open.algorithms.7,open.algorithms.39,open.algorithms.45,open.algorithms.46,open.algorithms.47,open.algorithms.49,open.algorithms.58,open.algorithms.59,open.algorithms.61,open.algorithms.65,open.algorithms.66,open.ideas.2,open.ideas.9,open.ideas.15,open.ideas.18,open.ideas.34,open.ideas.40,open.ideas.50,open.ideas.52,open.ideas.54,open.ideas.56,open.ideas.57,open.ideas.60,open.indus.3,open.indus.6,open.indus.8,open.indus.10,open.indus.14,open.indus.16,open.indus.19,open.indus.21,open.indus.25,open.indus.26,open.indus.31,open.indus.32,open.indus.36,open.indus.48,open.indus.55,open.inequality.12,open.inequality.17,open.inequality.22,open.inequality.27,open.inequality.30,open.inequality.33,open.inequality.37,open.inequality.38,open.inequality.41,open.inequality.42,open.inequality.53,open.inequality.63,open.islam.4,open.islam.11,open.islam.13,open.islam.20,open.islam.23,open.islam.24,open.islam.28,open.islam.29,open.islam.35,open.islam.43,open.islam.44,open.islam.51,open.islam.62,open.islam.64,obj_index.algorithms.1,obj_index.algorithms.5,obj_index.algorithms.7,obj_index.algorithms.39,obj_index.algorithms.45,obj_index.algorithms.46,obj_index.algorithms.47,obj_index.algorithms.49,obj_index.algorithms.58,obj_index.algorithms.59,obj_index.algorithms.61,obj_index.algorithms.65,obj_index.algorithms.66,obj_index.ideas.2,obj_index.ideas.9,obj_index.ideas.15,obj_index.ideas.18,obj_index.ideas.34,obj_index.ideas.40,obj_index.ideas.50,obj_index.ideas.52,obj_index.ideas.54,obj_index.ideas.56,obj_index.ideas.57,obj_index.ideas.60,obj_index.indus.3,obj_index.indus.6,obj_index.indus.8,obj_index.indus.10,obj_index.indus.14,obj_index.indus.16,obj_index.indus.19,obj_index.indus.21,obj_index.indus.25,obj_index.indus.26,obj_index.indus.31,obj_index.indus.32,obj_index.indus.36,obj_index.indus.48,obj_index.indus.55,obj_index.inequality.12,obj_index.inequality.17,obj_index.inequality.22,obj_index.inequality.27,obj_index.inequality.30,obj_index.inequality.33,obj_index.inequality.37,obj_index.inequality.38,obj_index.inequality.41,obj_index.inequality.42,obj_index.inequality.53,obj_index.inequality.63,obj_index.islam.4,obj_index.islam.11,obj_index.islam.13,obj_index.islam.20,obj_index.islam.23,obj_index.islam.24,obj_index.islam.28,obj_index.islam.29,obj_index.islam.35,obj_index.islam.43,obj_index.islam.44,obj_index.islam.51,obj_index.islam.62,obj_index.islam.64,open_index.algorithms.1,open_index.algorithms.5,open_index.algorithms.7,open_index.algorithms.39,open_index.algorithms.45,open_index.algorithms.46,open_index.algorithms.47,open_index.algorithms.49,open_index.algorithms.58,open_index.algorithms.59,open_index.algorithms.61,open_index.algorithms.65,open_index.algorithms.66,open_index.ideas.2,open_index.ideas.9,open_index.ideas.15,open_index.ideas.18,open_index.ideas.34,open_index.ideas.40,open_index.ideas.50,open_index.ideas.52,open_index.ideas.54,open_index.ideas.56,open_index.ideas.57,open_index.ideas.60,open_index.indus.3,open_index.indus.6,open_index.indus.8,open_index.indus.10,open_index.indus.14,open_index.indus.16,open_index.indus.19,open_index.indus.21,open_index.indus.25,open_index.indus.26,open_index.indus.31,open_index.indus.32,open_index.indus.36,open_index.indus.48,open_index.indus.55,open_index.inequality.12,open_index.inequality.17,open_index.inequality.22,open_index.inequality.27,open_index.inequality.30,open_index.inequality.33,open_index.inequality.37,open_index.inequality.38,open_index.inequality.41,open_index.inequality.42,open_index.inequality.53,open_index.inequality.63,open_index.islam.4,open_index.islam.11,open_index.islam.13,open_index.islam.20,open_index.islam.23,open_index.islam.24,open_index.islam.28,open_index.islam.29,open_index.islam.35,open_index.islam.43,open_index.islam.44,open_index.islam.51,open_index.islam.62,open_index.islam.64,obj_index_prop.algorithms.1,obj_index_prop.algorithms.5,obj_index_prop.algorithms.7,obj_index_prop.algorithms.39,obj_index_prop.algorithms.45,obj_index_prop.algorithms.46,obj_index_prop.algorithms.47,obj_index_prop.algorithms.49,obj_index_prop.algorithms.58,obj_index_prop.algorithms.59,obj_index_prop.algorithms.61,obj_index_prop.algorithms.65,obj_index_prop.algorithms.66,obj_index_prop.ideas.2,obj_index_prop.ideas.9,obj_index_prop.ideas.15,obj_index_prop.ideas.18,obj_index_prop.ideas.34,obj_index_prop.ideas.40,obj_index_prop.ideas.50,obj_index_prop.ideas.52,obj_index_prop.ideas.54,obj_index_prop.ideas.56,obj_index_prop.ideas.57,obj_index_prop.ideas.60,obj_index_prop.indus.3,obj_index_prop.indus.6,obj_index_prop.indus.8,obj_index_prop.indus.10,obj_index_prop.indus.14,obj_index_prop.indus.16,obj_index_prop.indus.19,obj_index_prop.indus.21,obj_index_prop.indus.25,obj_index_prop.indus.26,obj_index_prop.indus.31,obj_index_prop.indus.32,obj_index_prop.indus.36,obj_index_prop.indus.48,obj_index_prop.indus.55,obj_index_prop.inequality.12,obj_index_prop.inequality.17,obj_index_prop.inequality.22,obj_index_prop.inequality.27,obj_index_prop.inequality.30,obj_index_prop.inequality.33,obj_index_prop.inequality.37,obj_index_prop.inequality.38,obj_index_prop.inequality.41,obj_index_prop.inequality.42,obj_index_prop.inequality.53,obj_index_prop.inequality.63,obj_index_prop.islam.4,obj_index_prop.islam.11,obj_index_prop.islam.13,obj_index_prop.islam.20,obj_index_prop.islam.23,obj_index_prop.islam.24,obj_index_prop.islam.28,obj_index_prop.islam.29,obj_index_prop.islam.35,obj_index_prop.islam.43,obj_index_prop.islam.44,obj_index_prop.islam.51,obj_index_prop.islam.62,obj_index_prop.islam.64,open_index_prop.algorithms.1,open_index_prop.algorithms.5,open_index_prop.algorithms.7,open_index_prop.algorithms.39,open_index_prop.algorithms.45,open_index_prop.algorithms.46,open_index_prop.algorithms.47,open_index_prop.algorithms.49,open_index_prop.algorithms.58,open_index_prop.algorithms.59,open_index_prop.algorithms.61,open_index_prop.algorithms.65,open_index_prop.algorithms.66,open_index_prop.ideas.2,open_index_prop.ideas.9,open_index_prop.ideas.15,open_index_prop.ideas.18,open_index_prop.ideas.34,open_index_prop.ideas.40,open_index_prop.ideas.50,open_index_prop.ideas.52,open_index_prop.ideas.54,open_index_prop.ideas.56,open_index_prop.ideas.57,open_index_prop.ideas.60,open_index_prop.indus.3,open_index_prop.indus.6,open_index_prop.indus.8,open_index_prop.indus.10,open_index_prop.indus.14,open_index_prop.indus.16,open_index_prop.indus.19,open_index_prop.indus.21,open_index_prop.indus.25,open_index_prop.indus.26,open_index_prop.indus.31,open_index_prop.indus.32,open_index_prop.indus.36,open_index_prop.indus.48,open_index_prop.indus.55,open_index_prop.inequality.12,open_index_prop.inequality.17,open_index_prop.inequality.22,open_index_prop.inequality.27,open_index_prop.inequality.30,open_index_prop.inequality.33,open_index_prop.inequality.37,open_index_prop.inequality.38,open_index_prop.inequality.41,open_index_prop.inequality.42,open_index_prop.inequality.53,open_index_prop.inequality.63,open_index_prop.islam.4,open_index_prop.islam.11,open_index_prop.islam.13,open_index_prop.islam.20,open_index_prop.islam.23,open_index_prop.islam.24,open_index_prop.islam.28,open_index_prop.islam.29,open_index_prop.islam.35,open_index_prop.islam.43,open_index_prop.islam.44,open_index_prop.islam.51,open_index_prop.islam.62,open_index_prop.islam.64
125, , , , , , , , , , , , , , ,4, ,4,3, ,4,4,4,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,4,3,4,2, ,3,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4,3, ,4,4,4,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,3,2,3,2, ,2,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.666666666666667, ,.666666666666667,.5, ,.666666666666667,.666666666666667,.666666666666667,.666666666666667,.666666666666667,.833333333333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.5,.5,.5,.75,.5,.75,.5, ,.5,.75,.5,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,10,11,11,11,8,8, ,10,9,11,10,10,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,4,4,5,3,4,2,5,4,5,3,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,5,4,4, ,5,5,5,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,2,3,2,3,3,3,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.571428571428571,.714285714285714,.714285714285714,.714285714285714,.714285714285714,.571428571428571,.571428571428571, ,.714285714285714,.714285714285714,.714285714285714,.571428571428571,.714285714285714,.714285714285714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,.666666666666667,1,.666666666666667,1,1,1,1,1,.666666666666667
127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,10,9,8,9,6,7, ,9,9,9,6.01,9,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,3,3,4,3,3,2,4,4,4,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,5,5, ,6,6,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,3,3,3,2,3,3,3,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.857142857142857,.857142857142857,.857142857142857,.857142857142857,.857142857142857,.714285714285714,.714285714285714, ,.857142857142857,.857142857142857,.857142857142857, ,.857142857142857,.857142857142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,.666666666666667,1,1,1,.666666666666667,1,1,1,.666666666666667,1,1
128, , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,6,7,6,5,8,6,7,7,7,7,7,6,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,4,5,5,5,6,5,4,4,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,5,4,3,5,4,4,5,5,4,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,4,3,3,3,4,3,3,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.833333333333333,.666666666666667,.666666666666667,.833333333333333,.666666666666667,.5,.833333333333333,.666666666666667,.666666666666667,.833333333333333,.833333333333333,.666666666666667,.833333333333333,.666666666666667,.833333333333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,.75,.75,.75,.75,1,.75,.75,.75,1,.75,.75,.75,.75,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4,4,3,4,4,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,4,4,4,4,4,3,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,3,3,3,3,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.6,.4,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.6,.4,.6,.6,.6,.6,.6,.6,.4,.4,.2,.4, , , , , , , , , , , , , , 
130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,8,7,6,7,5,5, ,7,7,7,7,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,3,5,4,4,4,2,5,4,4,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,3,4,3,4, ,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,2,3,3,3,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.571428571428571,.571428571428571,.571428571428571,.428571428571429,.571428571428571,.428571428571429,.571428571428571, ,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,.666666666666667,1,1,1,.333333333333333,1,.666666666666667
131, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,7,7,6,8,9,7,7,9,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,2,3,3,1,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,2,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.6,.4,.6,.6,.4,.6,.6,.6,.6,.6,.6,.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.4,.4,.4,.4,.4,.4,.4,.4,.2,.4,.4,.4, , , , , , , , , , , , , , 
132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,4,3,3,4,3, ,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, ,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.4,.4,.4,.4,.4,.4,.4,.4, ,.4,.4,.4, , , , , , , , , , , , , , 
133, , , , , , , , , , , , , , , , , , , , , , , , , ,9,8,9,9,9,8,10,9,9,9,10,9,10,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2,2,4,2,3,2,4,4,4,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,4,6,5,5,5,6,5,6,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,2,3,2,2,2,3,3,4,3,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.833333333333333,.833333333333333,.833333333333333,.833333333333333,.833333333333333,.666666666666667,1,.833333333333333,.833333333333333,.833333333333333,1,.833333333333333,1,.833333333333333,.833333333333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.75,.5,.25,.5,.75,.5,.5,.5,.75,.75,1,.75,.5,.5,.5, , , , , , , , , , , , , , , , , , , , , , , , , , 
134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,8,8,7,8,6,7, ,8,9,9,9,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,4,3,3,4,0,4,3,5,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,4, ,4,5,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,3,3,0,2,2,3,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571, ,.571428571428571,.714285714285714,.714285714285714,.571428571428571,.571428571428571,.571428571428571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.333333333333333,.666666666666667,.666666666666667,.666666666666667,.666666666666667,1,1,0,.666666666666667,.666666666666667,1,.666666666666667,.666666666666667,.666666666666667
135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,11,11,10,11,9,7, ,11,10,11,8,11,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,3,2,3,3,2,3,3,4,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,5,4, ,6,6,6,4,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,3,2,3,3,2,3,3,3,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.857142857142857,.857142857142857,.857142857142857,.857142857142857,.857142857142857,.714285714285714,.571428571428571, ,.857142857142857,.857142857142857,.857142857142857,.571428571428571,.857142857142857,.857142857142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,.666666666666667,.666666666666667,1,.666666666666667,1,1,.666666666666667,1,1,1,0,.666666666666667,.666666666666667
136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,5,5,5,5,5,5, , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,6,5,6,5,5,5, ,5,6,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,3,3,3,3,3,3, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,4,4,4,4,4, ,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.4,.6,.6,.6,.6,.6,.6,.6,.6, , ,.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,.6,.8,.8,.8,.8,.8,.8, ,.8,.8,.6, , , , , , , , , , , , , , 
137, , , , , , , , , , , , , ,0,1, ,2,2, ,2,1,2,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,3,2,4,2, ,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1, ,2,2, ,2,1,2,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,3,2,4,2, ,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,.166666666666667, ,.333333333333333,.333333333333333, ,.333333333333333,.166666666666667,.333333333333333,.333333333333333,0,.166666666666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.25,.5,.5,.75,.5,1,.5, ,.5,.5,.5,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138,5,5,5,5, ,4,5,5,5,5, ,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,4,4,3,4,4,2,1,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4, ,3,4,4,4,4, ,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,3,3,3,3,3,2,1,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.571428571428571,.571428571428571,.571428571428571,.571428571428571, ,.428571428571429,.571428571428571,.571428571428571,.571428571428571,.571428571428571, ,.571428571428571,.571428571428571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.666666666666667,.666666666666667,1,1,1,1,1,1,.666666666666667,.333333333333333,1,.333333333333333,.666666666666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139,3,3,3,3,3,3,3,3,3,3,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,5,4,2,4,4,2,1,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,2,3,3,2,1,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286,.285714285714286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,.666666666666667,1,1,.666666666666667,.333333333333333,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140,5,5,5,6,5,5,5,5,5,5,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,2,0,0,2,1,1,0,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,5,4,4,4,4,4,4,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,0,2,0,0,2,1,1,0,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.571428571428571,.571428571428571,.571428571428571,.714285714285714,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.571428571428571,.428571428571429, ,.571428571428571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,.333333333333333,0,.666666666666667,0,0,.666666666666667,.333333333333333,.333333333333333,0,.666666666666667,.333333333333333,.333333333333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
141, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,10,10,9,10,10,8, ,10,10,10,7.01,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,3,4,3,3,2,4,6,6,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5, ,5,5,5, ,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,3,3,3,2,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.714285714285714,.714285714285714,.714285714285714,.714285714285714,.714285714285714,.714285714285714,.714285714285714, ,.714285714285714,.714285714285714,.714285714285714, ,.714285714285714,.714285714285714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,.666666666666667,1,1,1,.666666666666667,1,1,1,1,1,1
